"annee","cnc","visa","titre","genre","nationalite","distributeur","classification","sortie","art_et_essai","etab_s1"
"2020","2012003034","135063","MERVEILLES À MONTFERMEIL","COMEDIE","FRANCE","LES FILMS DU LOSANGE","TP","2020-01-08","OUI","42"
"2020","2017001041","146243","MES JOURS DE GLOIRE","COMEDIE DRAMATIQUE","FRANCE","SOCIETE D’EXPLOITATION DES FILMS MAJESTIC","TP","2020-02-26","OUI","126"
"2020","2020001651","153809","MICHEL ANGE IL PECCATO","DRAME","RUSSIE","UFO DISTRIBUTION","TP","2020-10-21","NON","135"
"2020","2019003011","152317","MICKEY AND THE BEAR","DRAME","ETATS UNIS","WAYNA PITCH","TP","2020-02-12","OUI","30"
"2020","2019003484","153119","MIDNIGHT RUNNER","DRAME","SUISSE","TAMASA DISTRIBUTION","TP","2020-06-24","OUI","6"
"2020","2017004675","147874","MIGNONNES","DRAME","FRANCE","SOCIETE D’EXPLOITATION DES FILMS MAJESTIC","TP","2020-08-19","OUI","169"
"2020","2013002311","137875","MINE DE RIEN","COMEDIE","FRANCE","UGC DISTRIBUTION","TP","2020-02-26","NON","311"
"2020","2018002821","149040","MISS","COMEDIE","FRANCE","WARNER BROS. ENTERTAINMENT FRANCE","TP","2020-10-21","NON","301"
"2020","2018004575","152410","MISSION YETI","ANIMATION","CANADA","EUROZOOM","TP","2020-01-29","NON","180"
"2020","2019003496","151422","MON COUSIN","COMEDIE","FRANCE","PATHE FILMS","TP","2020-09-30","NON","685"
"2020","2020001886","153714","MON GRAND-PÈRE ET MOI","COMEDIE","ETATS UNIS","ALBA FILMS","TP","2020-10-07","NON","340"
"2020","2020000832","152876","MON NINJA ET MOI","ANIMATION","DANEMARK","ALBA FILMS","TP","2020-07-15","NON","526"
"2020","2019004546","153351","MON NOM EST CLITORIS","DOCUMENTAIRE","BELGIQUE","LA VINGT CINQUIEME HEURE DISTRIBUTION","TP","2020-06-22","OUI","8"
"2020","2019001587","151686","MONOS","DRAME","COLOMBIE","LE PACTE","12","2020-03-04","OUI","62"
"2020","2015003419","143268","MOZUNGO S'EN-VA-T'EN GUERRE","HISTOIRE","FRANCE","ALFAMA FILMS PRODUCTION","TP","2020-06-22","OUI","7"
"2020","2017003857","148102","MR GAY SYRIA","DOCUMENTAIRE","FRANCE","VENDREDI VENDREDI CINEMA DISTRIBUTION","TP","2020-02-22","OUI","1"
"2020","2020000874","152623","NANA ET LES FILLES DU BORD DE MER","COMEDIE","FRANCE","CASSIA'S  PRODUCTIONS","TP","2020-08-12","NON","5"
"2020","2020000496","152604","NE A JERUSALEM ET TOUJOURS VIVANT","COMEDIE","ISRAEL","ARP MERMOZ","TP","2020-07-22","OUI","49"
"2020","2020001611","153290","NEVER RARELY SOMETIMES ALWAYS","DRAME","ETATS UNIS","UNIVERSAL PICTURES INTERNATIONAL FRANCE SAS","TP","2020-08-19","OUI","84"
"2020","2020000120","152382","NIGHTMARE ISLAND","HORREUR","ETATS UNIS","SONY PICTURES ENTERTAINMENT","TPA","2020-02-12","NON","239"
"2020","2019004515","152076","NINA WU","DRAME","TAIWAN","EPICENTRE FILMS","12","2020-01-08","OUI","35"
"2020","2020002434","154252","NO WAY","DOCUMENTAIRE","PAYS BAS","JUSTE DISTRIBUTION","TP","2020-10-14","NON","4"
"2020","2020002066","","NOTES LAURA FIORI","DRAME","FRANCE","LES FILMS SAINT ANDRE DES ARTS","TP","2020-09-09","NON","1"
"2020","2019003205","147873","NOTRE DAME DU NIL","DRAME","FRANCE","SOCIETE D’EXPLOITATION DES FILMS MAJESTIC","TP","2020-02-05","OUI","71"
"2020","2019004219","152125","NOUS LES CHIENS","ANIMATION","COREE DU SUD","THE JOKERS FILMS","TP","2020-06-22","OUI","297"
"2020","2013001079","136513","NUIT VENUE (LA)","DRAME","FRANCE","JOUR 2 FETE","TP","2020-07-15","OUI","84"
"2020","2020000643","","OH MY KADAVULE","COMEDIE","INDE","NIGHT ED FILMS","TP","2020-02-14","NON","1"
"2020","2017002399","146861","OISEAU DE PARADIS (L')","DRAME","FRANCE","UFO DISTRIBUTION","TP","2020-07-29","OUI","2"
"2020","2019003447","151407","OSKAR ET LILY","DRAME","AUTRICHE","LES FILMS DU LOSANGE","TP","2020-03-04","NON","21"
"2020","2020000231","","PANGA","DRAME","INDE","NIGHT ED FILMS","TP","2020-01-24","NON","6"
"2020","2018003366","149361","PAPI SITTER","COMEDIE","FRANCE","GAUMONT","TP","2020-03-04","NON","543"
"2020","2019003797","151526","PARENT D'ELEVE","COMEDIE","FRANCE","UGC DISTRIBUTION","TP","2020-10-07","NON","480"
"2020","2018002452","148876","PARFUMS (LES)","COMEDIE","FRANCE","PYRAMIDE","TP","2020-07-01","OUI","632"
"2020","2018002054","148739","PARIS CALLIGRAMMES","DOCUMENTAIRE","FRANCE","DEAN MEDIAS","TP","2020-10-14","NON","2"
"2020","2018000834","","PARK","DRAME","GRECE","TAMASA DISTRIBUTION","TP","2020-07-08","OUI","6"
"2020","2020001446","","PARKOUR S","COMEDIE","ALGERIE","LES FILMS SAINT ANDRE DES ARTS","TP","2020-06-24","NON","1"
"2020","2019004133","","PAS EN MON NOM","DOCUMENTAIRE","FRANCE","LES FILMS SAINT ANDRE DES ARTS","TP","2020-10-21","NON","2"
"2020","2020001948","153463","PENINSULA","HORREUR","COREE DU SUD","ARP MERMOZ","12","2020-10-21","OUI","403"
"2020","2019000265","150170","PETIT PAYS","DRAME","FRANCE","PATHE FILMS","TPA","2020-08-28","OUI","447"
"2020","2016002324","135263","PETIT VAMPIRE","ANIMATION","FRANCE","STUDIOCANAL","TP","2020-10-21","NON","468"
"2020","2020001042","","PIERRE CARDIN LE FILM","DOCUMENTAIRE","ETATS UNIS","L’ATELIER DISTRIBUTION","TP","2020-09-23","OUI","5"
"2020","2018000330","148050","PLAY","COMEDIE","FRANCE","GAUMONT","TP","2020-01-01","NON","352"
"2020","2014001902","139857","POISSONSEXE","COMEDIE","FRANCE","REZO FILMS","TP","2020-09-02","OUI","75"
"2020","2018004948","148154","POLICE","DRAME","FRANCE","STUDIOCANAL","TP","2020-09-02","OUI","397"
"2020","2019004277","151641","POLY","AVENTURES","FRANCE","SOCIETE NOUVELLE DE DISTRIBUTION","TP","2020-10-07","NON","350"
"2020","2018003364","149356","POMPEI","DRAME","FRANCE","JOUR 2 FETE","TP","2020-08-26","OUI","13"
"2020","2018001678","148567","PRINCE OUBLIE (LE)","FANTASTIQUE","FRANCE","PATHE FILMS","TP","2020-02-12","NON","738"
"2020","2019002134","150814","PRINCESSE EUROPE","DOCUMENTAIRE","FRANCE","DULAC DISTRIBUTION","TP","2020-10-14","NON","8"
"2020","2020000316","","PSYCHO","THRILLER","INDE","AANNA FILMS","TP","2020-01-24","NON","5"
"2020","2019005591","152334","PYGMALIONNES","DOCUMENTAIRE","FRANCE","ARTLINE FILMS SARL","TP","2020-01-22","NON","15"
"2020","2019004070","152603","QUE CE SOIT LOI","DOCUMENTAIRE","FRANCE","DESTINY FILMS","TP","2020-03-11","OUI","38"
"2020","2019005590","152299","QUEEN & SLIM","DRAME","ETATS UNIS","UNIVERSAL PICTURES INTERNATIONAL FRANCE SAS","TP","2020-02-12","OUI","162"
"2020","2019005783","152701","RADIOACTIVE","DRAME","GRANDE BRETAGNE","STUDIOCANAL","TP","2020-03-11","OUI","228"
"2020","2020002006","153516","RELIC","HORREUR","AUSTRALIE","STAR INVEST FILMS FRANCE","12","2020-10-07","NON","199"
"2020","2018005038","149819","REMEMBER ME","COMEDIE","FRANCE","ALBA FILMS","TP","2020-09-09","NON","137"
"2020","2018004210","144553","REVENIR","DRAME","FRANCE","PYRAMIDE","TP","2020-01-29","OUI","76"
"2020","2020000347","153409","ROCKS","DRAME","GRANDE BRETAGNE","HAUT ET COURT DISTRIBUTION","TP","2020-09-09","OUI","113"
"2020","2018004130","149578","SAINT INCONNU","DRAME","FRANCE","CONDOR DISTRIBUTION","TP","2020-01-01","OUI","72"
"2020","2018000686","144770","SAMSAM","ANIMATION","FRANCE","STUDIOCANAL","TP","2020-02-05","NON","473"
"2020","2019005116","151911","SCANDALE","BIOGRAPHIE","ETATS UNIS","METROPOLITAN FILMEXPORT","TP","2020-01-22","NON","504"
"2020","2019005537","153090","SCOOBY","ANIMATION","ETATS UNIS","WARNER BROS. ENTERTAINMENT FRANCE","TP","2020-07-08","NON","637"
"2020","2019005466","152113","SÉJOUR DANS LES MONTS FUCHUN","DRAME","CHINE","ARP MERMOZ","TP","2020-01-01","OUI","60"
"2020","2018001692","148572","SEL DES LARMES (LE)","COMEDIE DRAMATIQUE","FRANCE","AD VITAM","TP","2020-07-14","OUI","47"
"2020","2018002066","148742","SELFIE","COMEDIE","FRANCE","APOLLO FILMS DISTRIBUTION","TP","2020-01-15","NON","276"
"2020","2020000592","","SHUBH MANGAL ZYADA SAAVDHAN","COMEDIE","INDE","COCKTAIL FACTORY","TP","2020-02-21","NON","13"
"2020","2019002047","150770","SI C'ETAIT DE L'AMOUR","DOCUMENTAIRE","FRANCE","NORTE DISTRIBUTION","TP","2020-03-04","OUI","26"
"2020","2019000462","150252","SING ME A SONG","DOCUMENTAIRE","FRANCE","NOUR FILMS","TP","2020-09-23","OUI","36"
"2020","2020001002","153572","SISTER","DRAME","BULGARIE","TAMASA DISTRIBUTION","TP","2020-10-07","OUI","5"
"2020","2020000017","152295","SLACKER","COMEDIE","ETATS UNIS","SPLENDOR FILMS","TP","2020-01-29","OUI","7"
"2020","2018005423","149961","SOL","COMEDIE","FRANCE","STUDIOCANAL","TP","2020-01-08","NON","327"
"2020","2020000113","153491","SOLE","DRAME","ITALIE","LES VALSEURS","TP","2020-09-09","NON","28"
"2020","2019005102","151901","SONIC LE FILM","AVENTURES","ETATS UNIS","PARAMOUNT PICTURES FRANCE","TP","2020-02-12","NON","626"
"2020","2019002255","151502","SORTILEGE","DRAME","FRANCE","POTEMKINE FILMS","TP","2020-02-19","OUI","19"
"2020","2019003485","152199","SOUMAYA","DRAME","FRANCE","LES FILMS SAINT ANDRE DES ARTS","TP","2020-02-05","NON","2"
"2020","2019003154","151265","SPACCAPIETRE","DRAME","FRANCE","SHELLAC","12","2020-10-14","NON","44"
"2020","2018005572","150053","SPYCIES","ANIMATION","FRANCE","EUROZOOM","TP","2020-08-26","NON","366"
"2020","2020000048","","STREET DANCER 3","MUSICAL","INDE","AANNA FILMS","TP","2020-01-24","NON","16"
"2020","2020001663","153087","STRIPPED","DRAME","ISRAEL","ART HOUSE","12","2020-09-23","NON","29"
"2020","2020001913","","SUBLIMATION","COMEDIE","FRANCE","LES FILMS SAINT ANDRE DES ARTS","TP","2020-09-09","NON","1"
"2020","2020001645","153078","SUR LA ROUTE DE COMPOSTELLE","DOCUMENTAIRE","AUSTRALIE","L’ATELIER DISTRIBUTION","TP","2020-09-09","NON","56"
"2020","2019003567","151770","SWALLOW","DRAME","ETATS UNIS","UFO DISTRIBUTION","TPA","2020-01-15","OUI","54"
"2020","2015000089","141406","SYSTEME K","DOCUMENTAIRE","FRANCE","LE PACTE","TP","2020-01-15","OUI","31"
"2020","2020000047","","TANHAJI","HISTOIRE","INDE","AANNA FILMS","TP","2020-01-10","NON","10"
"2020","2019003242","151330","T'AS PECHO","COMEDIE","FRANCE","PATHE FILMS","TP","2020-07-29","NON","519"
"2020","2019003491","153137","TENET","THRILLER","GRANDE BRETAGNE","WARNER BROS. ENTERTAINMENT FRANCE","TP","2020-08-26","NON","762"
"2020","2018003749","152580","TERRITOIRES OUBLIES VISION CHAMANIQUE","DOCUMENTAIRE","FRANCE","JUPITER COMMUNICATION SA","TP","2020-03-11","NON","16"
"2020","2019002674","153318","THE BLOND ONE","DRAME","ARGENTINE","OPTIMALE","TPA","2020-07-01","OUI","20"
"2020","2020000389","152375","THE BOY LA MALEDICTION DE BRAHMS","HORREUR","ETATS UNIS","METROPOLITAN FILMEXPORT","12","2020-02-26","NON","202"
"2020","2020000379","153081","THE CLIMB","COMEDIE","ETATS UNIS","METROPOLITAN FILMEXPORT","TP","2020-07-29","OUI","136"
"2020","2020003249","153789","THE CRAFT : LES NOUVELLES SORCIERES","HORREUR","ETATS UNIS","SONY PICTURES ENTERTAINMENT","TP","2020-10-28","NON","182"
"2020","2019002345","152485","THE CROSSING","DRAME","CHINE","3L PRODUCTION","TP","2020-08-12","OUI","9"
"2020","2020000834","152739","THE DEMON INSIDE","HORREUR","ETATS UNIS","ALBA FILMS","12","2020-06-22","NON","233"
"2020","2019001531","150599","THE END OF LOVE","COMEDIE DRAMATIQUE","FRANCE","CONDOR DISTRIBUTION","TP","2020-09-30","NON","149"
"2020","2019005530","152068","THE GENTLEMEN","THRILLER","GRANDE BRETAGNE","SOCIETE NOUVELLE DE DISTRIBUTION","TPA","2020-02-05","NON","399"
"2020","2020002404","153761","THE GOOD CRIMINAL","AVENTURES","ETATS UNIS","METROPOLITAN FILMEXPORT","TP","2020-10-14","NON","363"
"2020","2020001043","152892","THE GREAT GREEN WALL","DOCUMENTAIRE","GRANDE BRETAGNE","L’ATELIER DISTRIBUTION","TP","2020-06-22","NON","8"
"2020","2019005010","152178","THE GRUDGE","HORREUR","ETATS UNIS","SONY PICTURES ENTERTAINMENT","12","2020-01-15","NON","182"
"2020","2020001193","153109","THE HUNT","AVENTURES","ETATS UNIS","UNIVERSAL PICTURES INTERNATIONAL FRANCE SAS","12","2020-06-22","NON","177"
"2020","2020001595","153160","THE KING OF STATEN ISLAND","BIOGRAPHIE","ETATS UNIS","UNIVERSAL PICTURES INTERNATIONAL FRANCE SAS","TP","2020-07-22","OUI","105"
"2020","2020000581","152716","THE PERFECT CANDIDATE","DRAME","ALLEMAGNE","LE PACTE","TP","2020-08-12","OUI","183"
"2020","2020001810","153354","THE RENTAL","HORREUR","ETATS UNIS","METROPOLITAN FILMEXPORT","12","2020-08-19","NON","275"
"2020","2020001392","153142","THE VIGIL","HORREUR","ETATS UNIS","WILD BUNCH DISTRIBUTION","12","2020-07-29","NON","236"
"2020","2019004180","153944","TIEMPO DESPUES","COMEDIE","ESPAGNE","TAMASA DISTRIBUTION","TP","2020-07-22","OUI","21"
"2020","2018000593","148199","TIJUANA BIBLE","DRAME","FRANCE","AD VITAM","12","2020-07-29","OUI","78"
"2020","2019005284","152247","TOMMASO","DRAME","ITALIE","CAPRICCI FILMS","TPA","2020-01-08","OUI","28"
"2020","2019005601","146491","TOTO LE FILM","COMEDIE","FRANCE","SOCIETE NOUVELLE DE DISTRIBUTION","TP","2020-08-05","NON","648"
"2020","2019004726","152262","TOUT PEUT CHANGER, ET SI LES FEMMES COMPTAIENT A HOLLYWOOD ?","DOCUMENTAIRE","ETATS UNIS","ALBA FILMS","TP","2020-02-19","OUI","29"
"2020","2019000607","150335","TOUT SIMPLEMENT NOIR","COMEDIE","FRANCE","GAUMONT","TP","2020-07-08","NON","518"
"2020","2019004518","148380","TOUTES LES VIES DE KOJIN","DOCUMENTAIRE","FRANCE","ROUGE DISTRIBUTION","TP","2020-02-12","OUI","9"
"2020","2017000614","146081","TRADUCTEURS (LES)","THRILLER","FRANCE","TRESOR CINEMA","TP","2020-01-29","NON","351"
"2020","2019002924","145460","TRAHIE","THRILLER","FRANCE","SOCIETE NOUVELLE DE DISTRIBUTION","TP","2020-09-23","NON","316"
"2020","2019004057","152696","TRIO","DOCUMENTAIRE","ROUMANIE","BARPROD","TP","2020-09-16","OUI","13"
"2020","2020000115","152460","TROIS ETES","COMEDIE","FRANCE","PANAME DISTRIBUTION","TP","2020-03-11","OUI","69"
"2020","2019002132","150808","TU MOURRAS A VINGT ANS","DRAME","FRANCE","PYRAMIDE","TP","2020-02-12","OUI","31"
"2020","2018002517","148902","UN DIVAN À TUNIS","COMEDIE DRAMATIQUE","FRANCE","DIAPHANA DISTRIBUTION","TP","2020-02-12","OUI","136"
"2020","2018003171","149223","UN FILS","DRAME","FRANCE","JOUR 2 FETE","TP","2020-03-11","OUI","132"
"2020","2019005633","152500","UN JOUR SI BLANC","DRAME","ISLANDE","URBAN DISTRIBUTION","TPA","2020-01-29","OUI","40"
"2020","2020002297","153488","UN MONDE AILLEURS","THRILLER","FRANCE","EIVISSA PRODUCTIONS","TPA","2020-10-07","NON","4"
"2020","2020000436","152392","UN PAYS QUI SE TIENT SAGE","DOCUMENTAIRE","FRANCE","JOUR 2 FETE","TP","2020-09-30","OUI","92"
"2020","2019005401","152260","UN SOIR EN TOSCANE","DRAME","POLOGNE","NEW STORY","TP","2020-02-05","OUI","30"
"2020","2019000752","150383","UN SOUPCON D'AMOUR","DRAME","FRANCE","EPICENTRE FILMS","TP","2020-09-09","OUI","18"
"2020","2018002977","149112","UN VRAI BONHOMME","COMEDIE DRAMATIQUE","FRANCE","AD VITAM","TP","2020-01-08","NON","120"
"2020","2019005529","152070","UNDERWATER","THRILLER","ETATS UNIS","THE WALT DISNEY COMPANY FRANCE","12","2020-01-08","NON","215"
"2020","2019003064","151185","UNDINE","DRAME","FRANCE","LES FILMS DU LOSANGE","TP","2020-09-23","OUI","192"
"2020","2019001924","150714","UNE BARQUE SUR L'OCEAN","DRAME","FRANCE","WAYNA PITCH","TP","2020-08-26","NON","13"
"2020","2018002466","148878","UNE BELLE EQUIPE","COMEDIE","FRANCE","GAUMONT","TP","2020-01-15","NON","514"
"2020","2020000775","154288","UNE NUIT AU LOUVRE LEONARD DE VINCI","DOCUMENTAIRE","FRANCE","PATHE LIVE","TP","2020-09-16","NON","226"
"2020","2019000822","150399","UNE SIRENE A PARIS","FANTASTIQUE","FRANCE","SONY PICTURES ENTERTAINMENT","TP","2020-03-11","NON","306"
"2020","2018003514","149418","VETOS (LES)","COMEDIE DRAMATIQUE","FRANCE","UGC DISTRIBUTION","TP","2020-01-01","NON","542"
"2020","2020000023","","VIOLET EVERGARDEN ETERNITE ET LA POUPEE DE SOUVENIRS AUTOMATIQUES","ANIMATION","JAPON","EUROZOOM","TP","2020-01-15","NON","23"
